,Feature Set,person,exp_time,# shots,shot_class,precision_LDA_Ideal,precision_LDA_NoAdapted,precision_LDA_incre_gestures_labels,precision_LDA_incre_gestures_weight,precision_LDA_incre_gestures_weight_MSDA,precision_LDA_incre_samples_labels,precision_LDA_incre_samples_prob,precision_LDA_semi_gestures_labels,precision_LDA_semi_gestures_weight,precision_LDA_semi_gestures_weight_MSDA,precision_LDA_semi_samples_labels,precision_LDA_semi_samples_prob,precision_LDA_Adapted,precision_LDA_incre_gestures_labels_Adapted,precision_LDA_incre_gestures_weight_Adapted,precision_LDA_incre_gestures_weight_MSDA_Adapted,precision_LDA_incre_samples_labels_Adapted,precision_LDA_incre_samples_prob_Adapted,precision_LDA_semi_gestures_labels_Adapted,precision_LDA_semi_gestures_weight_Adapted,precision_LDA_semi_gestures_weight_MSDA_Adapted,precision_LDA_semi_samples_labels_Adapted,precision_LDA_semi_samples_prob_Adapted,precision_QDA_Ideal,precision_QDA_NoAdapted,precision_QDA_incre_gestures_labels,precision_QDA_incre_gestures_weight,precision_QDA_incre_gestures_weight_MSDA,precision_QDA_incre_samples_labels,precision_QDA_incre_samples_prob,precision_QDA_semi_gestures_labels,precision_QDA_semi_gestures_weight,precision_QDA_semi_gestures_weight_MSDA,precision_QDA_semi_samples_labels,precision_QDA_semi_samples_prob,precision_QDA_Adapted,precision_QDA_incre_gestures_labels_Adapted,precision_QDA_incre_gestures_weight_Adapted,precision_QDA_incre_gestures_weight_MSDA_Adapted,precision_QDA_incre_samples_labels_Adapted,precision_QDA_incre_samples_prob_Adapted,precision_QDA_semi_gestures_labels_Adapted,precision_QDA_semi_gestures_weight_Adapted,precision_QDA_semi_gestures_weight_MSDA_Adapted,precision_QDA_semi_samples_labels_Adapted,precision_QDA_semi_samples_prob_Adapted,recall_LDA_Ideal,recall_LDA_NoAdapted,recall_LDA_incre_gestures_labels,recall_LDA_incre_gestures_weight,recall_LDA_incre_gestures_weight_MSDA,recall_LDA_incre_samples_labels,recall_LDA_incre_samples_prob,recall_LDA_semi_gestures_labels,recall_LDA_semi_gestures_weight,recall_LDA_semi_gestures_weight_MSDA,recall_LDA_semi_samples_labels,recall_LDA_semi_samples_prob,recall_LDA_Adapted,recall_LDA_incre_gestures_labels_Adapted,recall_LDA_incre_gestures_weight_Adapted,recall_LDA_incre_gestures_weight_MSDA_Adapted,recall_LDA_incre_samples_labels_Adapted,recall_LDA_incre_samples_prob_Adapted,recall_LDA_semi_gestures_labels_Adapted,recall_LDA_semi_gestures_weight_Adapted,recall_LDA_semi_gestures_weight_MSDA_Adapted,recall_LDA_semi_samples_labels_Adapted,recall_LDA_semi_samples_prob_Adapted,recall_QDA_Ideal,recall_QDA_NoAdapted,recall_QDA_incre_gestures_labels,recall_QDA_incre_gestures_weight,recall_QDA_incre_gestures_weight_MSDA,recall_QDA_incre_samples_labels,recall_QDA_incre_samples_prob,recall_QDA_semi_gestures_labels,recall_QDA_semi_gestures_weight,recall_QDA_semi_gestures_weight_MSDA,recall_QDA_semi_samples_labels,recall_QDA_semi_samples_prob,recall_QDA_Adapted,recall_QDA_incre_gestures_labels_Adapted,recall_QDA_incre_gestures_weight_Adapted,recall_QDA_incre_gestures_weight_MSDA_Adapted,recall_QDA_incre_samples_labels_Adapted,recall_QDA_incre_samples_prob_Adapted,recall_QDA_semi_gestures_labels_Adapted,recall_QDA_semi_gestures_weight_Adapted,recall_QDA_semi_gestures_weight_MSDA_Adapted,recall_QDA_semi_samples_labels_Adapted,recall_QDA_semi_samples_prob_Adapted,AccLDA_Ideal,AccLDA_NoAdapted,AccLDA_incre_gestures_labels,AccLDA_incre_gestures_weight,AccLDA_incre_gestures_weight_MSDA,AccLDA_incre_samples_labels,AccLDA_incre_samples_prob,AccLDA_semi_gestures_labels,AccLDA_semi_gestures_weight,AccLDA_semi_gestures_weight_MSDA,AccLDA_semi_samples_labels,AccLDA_semi_samples_prob,AccLDA_Adapted,AccLDA_incre_gestures_labels_Adapted,AccLDA_incre_gestures_weight_Adapted,AccLDA_incre_gestures_weight_MSDA_Adapted,AccLDA_incre_samples_labels_Adapted,AccLDA_incre_samples_prob_Adapted,AccLDA_semi_gestures_labels_Adapted,AccLDA_semi_gestures_weight_Adapted,AccLDA_semi_gestures_weight_MSDA_Adapted,AccLDA_semi_samples_labels_Adapted,AccLDA_semi_samples_prob_Adapted,AccQDA_Ideal,AccQDA_NoAdapted,AccQDA_incre_gestures_labels,AccQDA_incre_gestures_weight,AccQDA_incre_gestures_weight_MSDA,AccQDA_incre_samples_labels,AccQDA_incre_samples_prob,AccQDA_semi_gestures_labels,AccQDA_semi_gestures_weight,AccQDA_semi_gestures_weight_MSDA,AccQDA_semi_samples_labels,AccQDA_semi_samples_prob,AccQDA_Adapted,AccQDA_incre_gestures_labels_Adapted,AccQDA_incre_gestures_weight_Adapted,AccQDA_incre_gestures_weight_MSDA_Adapted,AccQDA_incre_samples_labels_Adapted,AccQDA_incre_samples_prob_Adapted,AccQDA_semi_gestures_labels_Adapted,AccQDA_semi_gestures_weight_Adapted,AccQDA_semi_gestures_weight_MSDA_Adapted,AccQDA_semi_samples_labels_Adapted,AccQDA_semi_samples_prob_Adapted,unlabele Gesture,times EM,weak,samples-prob,samples-labels,MSDA,weights,labels
13,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,14.0,,0.6742824044278543,0.6876689406616038,0.7701441626979019,0.6860921611533016,0.6896318702535719
14,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,15.0,,0.6742824044278543,0.6876689406616038,0.7702085210451796,0.6860921611533016,0.6896318702535719
15,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,16.0,,0.6742824044278543,0.6876689406616038,0.7702085210451796,0.6860921611533016,0.6896318702535719
16,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,17.0,,0.6742824044278543,0.6876689406616038,0.7702085210451796,0.6860921611533016,0.6896318702535719
17,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,18.0,,0.6742824044278543,0.6876689406616038,0.7702085210451796,0.6860921611533016,0.6896318702535719
18,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,19.0,,0.6742824044278543,0.6876689406616038,0.7702085210451796,0.6860921611533016,0.6896318702535719
19,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20.0,,0.6742824044278543,0.6876689406616038,0.7702085210451796,0.6860921611533016,0.6896318702535719
20,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,21.0,,0.6742824044278543,0.6876689406616038,0.7702085210451796,0.6860921611533016,0.6896318702535719
21,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,22.0,,0.6742824044278543,0.6876689406616038,0.7702085210451796,0.6860921611533016,0.6896318702535719
22,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,23.0,,0.6742824044278543,0.6876689406616038,0.7702085210451796,0.6860921611533016,0.6896318702535719
23,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,24.0,,0.6742824044278543,0.6876689406616038,0.7702085210451796,0.6860921611533016,0.6896318702535719
24,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,0.7214570729823658,0.6733813875659673,0.6991247264770241,0.7637405071437765,0.6826489895739477,0.6783048011327069
25,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,,0.6500193075041832,0.686928819667911,0.7646093448320247,0.6717724288840262,0.6783048011327069
26,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,,0.6440339812073625,0.6868322821469944,0.7676663663277127,0.6714506371476381,0.6783048011327069
27,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,0.6422319474835886,0.6861886986742181,0.7696614750933196,0.671289741279444,0.6783048011327069
28,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.0,,0.6418779765735616,0.6857381902432745,0.7708842836915948,0.671289741279444,0.6783048011327069
29,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,,0.6416849015317286,0.6861243403269404,0.7710773587334278,0.671289741279444,0.6783048011327069
30,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7.0,,0.6415883640108122,0.6862208778478569,0.7720749131162312,0.671289741279444,0.6783048011327069
31,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,8.0,,0.6415883640108122,0.6859312652851075,0.7723645256789806,0.671289741279444,0.6783048011327069
32,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,9.0,,0.6415883640108122,0.685673831895997,0.7725897798944523,0.671289741279444,0.6783048011327069
33,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,10.0,,0.6415883640108122,0.6850946067704982,0.7729759299781181,0.671289741279444,0.6783048011327069
34,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,11.0,,0.6415883640108122,0.6833247522203629,0.7739413051872828,0.671289741279444,0.6783048011327069
35,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,12.0,,0.6415883640108122,0.6816514351911442,0.7739734843609216,0.671289741279444,0.6783048011327069
36,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,13.0,,0.6415883640108122,0.6821019436220878,0.7745205303127816,0.671289741279444,0.6783048011327069
37,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,14.0,,0.6415883640108122,0.6820054061011713,0.7747136053546145,0.671289741279444,0.6783048011327069
38,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15.0,,0.6415883640108122,0.6819088685802549,0.7751962929591968,0.671289741279444,0.6783048011327069
39,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,16.0,,0.6415883640108122,0.6819088685802549,0.7755502638692239,0.671289741279444,0.6783048011327069
40,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,17.0,,0.6415883640108122,0.6819088685802549,0.775518084695585,0.671289741279444,0.6783048011327069
41,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18.0,,0.6415883640108122,0.6819088685802549,0.7755502638692239,0.671289741279444,0.6783048011327069
42,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,19.0,,0.6415883640108122,0.6819088685802549,0.7755502638692239,0.671289741279444,0.6783048011327069
